id_municipio,nome_municipio,sigla_uf,nome_regiao,cluster,cluster_k3,taxa_alf,risco_previsto,n_alunos,presenca
4306734,Doutor Maurício Cardoso,RS,Sul,1,2,0.6739,0.4457,92,0.9565
4306759,Doutor Ricardo,RS,Sul,1,2,0.8,0.3422,15,1.0
4306767,Eldorado do Sul,RS,Sul,1,2,0.1965,0.5499,1023,0.5249
4306809,Encantado,RS,Sul,1,2,0.6112,0.44,427,0.8665
4306908,Encruzilhada do Sul,RS,Sul,1,1,0.529,0.5646,535,0.8654
4306924,Engenho Velho,RS,Sul,1,1,0.5484,0.349,31,0.9677
4306932,Entre-Ijuís,RS,Sul,1,1,0.3899,0.3845,159,0.8491
4306957,Entre Rios do Sul,RS,Sul,1,2,0.7042,0.398,71,0.9014
4306973,Erebango,RS,Sul,1,1,0.5373,0.3827,67,0.9104
4307005,Erechim,RS,Sul,1,2,0.5138,0.5142,2135,0.9002
4307054,Ernestina,RS,Sul,1,1,0.5862,0.3905,58,0.931
4307104,Herval,RS,Sul,1,1,0.4336,0.4937,113,0.7788
4307203,Erval Grande,RS,Sul,1,1,0.6071,0.4793,112,0.9286
4307302,Erval Seco,RS,Sul,1,1,0.5955,0.4236,89,0.9775
4307401,Esmeralda,RS,Sul,1,1,0.5357,0.5285,84,0.8214
4307450,Esperança do Sul,RS,Sul,1,1,0.8533,0.4563,75,0.96
4307500,Espumoso,RS,Sul,1,2,0.5461,0.3967,304,0.9145
4307559,Estação,RS,Sul,1,2,0.5517,0.4248,145,0.931
4307609,Estância Velha,RS,Sul,1,2,0.4904,0.5223,1148,0.9033
4307708,Esteio,RS,Sul,1,2,0.4283,0.5615,1786,0.7794
4307807,Estrela,RS,Sul,1,2,0.5014,0.443,690,0.8435
4307815,Estrela Velha,RS,Sul,1,1,0.75,0.4399,60,0.9333
4307831,Eugênio de Castro,RS,Sul,1,1,0.7097,0.3674,31,1.0
4307864,Fagundes Varela,RS,Sul,1,2,0.7,0.3305,50,0.9
4307906,Farroupilha,RS,Sul,1,2,0.6245,0.5,1646,0.8876
4308003,Faxinal do Soturno,RS,Sul,1,1,0.7863,0.4186,117,0.9231
4308052,Faxinalzinho,RS,Sul,1,1,0.5366,0.4763,41,0.8049
4308078,Fazenda Vilanova,RS,Sul,1,1,0.5906,0.4464,127,0.8189
4308102,Feliz,RS,Sul,1,2,0.5324,0.4394,278,0.9065
4308201,Flores da Cunha,RS,Sul,1,2,0.6445,0.4702,678,0.8997
4308250,Floriano Peixoto,RS,Sul,1,1,0.7083,0.435,24,0.875
4308300,Fontoura Xavier,RS,Sul,0,1,0.5636,0.4571,165,0.8909
4308409,Formigueiro,RS,Sul,1,1,0.5981,0.4194,107,0.9065
4308433,Forquetinha,RS,Sul,1,2,0.5185,0.3804,54,0.8889
4308458,Fortaleza dos Valos,RS,Sul,1,1,0.7975,0.4093,79,0.9747
4308508,Frederico Westphalen,RS,Sul,1,2,0.6652,0.4507,675,0.9319
4308607,Garibaldi,RS,Sul,1,2,0.5961,0.4494,661,0.8744
4308656,Garruchos,RS,Sul,1,1,0.4,0.4148,25,0.76
4308706,Gaurama,RS,Sul,1,2,0.7471,0.4425,87,0.977
4308805,General Câmara,RS,Sul,1,1,0.4685,0.4301,111,0.8468
4308854,Gentil,RS,Sul,1,1,0.8286,0.4273,35,0.9143
4308904,Getúlio Vargas,RS,Sul,1,2,0.6581,0.4374,351,0.9402
4309001,Giruá,RS,Sul,1,1,0.6084,0.4786,309,0.9256
4309050,Glorinha,RS,Sul,1,1,0.4869,0.472,191,0.9162
4309100,Gramado,RS,Sul,1,2,0.5787,0.4829,1035,0.8425
4309126,Gramado dos Loureiros,RS,Sul,1,1,0.6296,0.3756,27,0.8889
4309159,Gramado Xavier,RS,Sul,1,1,0.5417,0.3949,24,0.9167
4309209,Gravataí,RS,Sul,1,2,0.4074,0.654,6390,0.7784
4309258,Guabiju,RS,Sul,1,2,0.6667,0.2861,15,1.0
4309308,Guaíba,RS,Sul,1,2,0.3384,0.6053,2411,0.8055
4309407,Guaporé,RS,Sul,1,2,0.3366,0.4755,517,0.5977
4309506,Guarani das Missões,RS,Sul,1,1,0.6855,0.4264,124,0.9194
4309555,Harmonia,RS,Sul,1,2,0.745,0.4066,149,0.9664
4309571,Herveiras,RS,Sul,1,1,0.4474,0.432,38,0.8947
4309605,Horizontina,RS,Sul,1,2,0.6174,0.4532,426,0.9484
4309654,Hulha Negra,RS,Sul,1,1,0.4145,0.5299,152,0.7763
4309704,Humaitá,RS,Sul,1,2,0.6863,0.3992,102,0.9118
4309753,Ibarama,RS,Sul,1,1,0.5122,0.4509,82,0.878
4309803,Ibiaçá,RS,Sul,1,2,0.6842,0.4011,95,0.9789
4309902,Ibiraiaras,RS,Sul,1,1,0.6115,0.4934,139,0.9209
4309951,Ibirapuitã,RS,Sul,1,1,0.4742,0.4524,97,0.7423
4310009,Ibirubá,RS,Sul,1,2,0.6217,0.4257,415,0.947
4310108,Igrejinha,RS,Sul,1,2,0.5726,0.5106,868,0.9032
4310207,Ijuí,RS,Sul,1,2,0.5798,0.5043,1735,0.9003
4310306,Ilópolis,RS,Sul,1,1,0.6543,0.4222,81,0.8889
4310330,Imbé,RS,Sul,1,2,0.3941,0.5492,850,0.7471
4310363,Imigrante,RS,Sul,1,2,0.62,0.392,50,0.88
4310405,Independência,RS,Sul,1,1,0.5583,0.5172,120,0.875
4310413,Inhacorá,RS,Sul,1,1,0.4286,0.4386,49,0.8367
4310439,Ipê,RS,Sul,1,1,0.6466,0.3927,133,0.8872
4310462,Ipiranga do Sul,RS,Sul,1,2,0.6111,0.313,36,0.9722
4310504,Iraí,RS,Sul,1,1,0.6146,0.5172,96,0.9167
4310538,Itaara,RS,Sul,1,2,0.3841,0.418,138,0.7681
4310553,Itacurubi,RS,Sul,1,1,0.4912,0.4655,57,0.6667
4310579,Itapuca,RS,Sul,1,1,0.7179,0.4361,39,0.9231
4310603,Itaqui,RS,Sul,1,2,0.4428,0.5604,892,0.7635
4310652,Itati,RS,Sul,1,1,0.5362,0.4562,69,0.9275
4310702,Itatiba do Sul,RS,Sul,1,1,0.5606,0.4279,66,0.8939
4310751,Ivorá,RS,Sul,1,1,0.5625,0.4035,16,0.9375
4310801,Ivoti,RS,Sul,1,2,0.6287,0.4562,501,0.9242
4310850,Jaboticaba,RS,Sul,1,1,0.6543,0.4488,81,0.963
4310876,Jacuizinho,RS,Sul,1,1,0.4583,0.3814,24,0.8333
4310900,Jacutinga,RS,Sul,1,2,0.7885,0.3744,52,1.0
4311007,Jaguarão,RS,Sul,1,1,0.4519,0.5387,551,0.7967
4311106,Jaguari,RS,Sul,1,2,0.5294,0.4437,170,0.8294
4311122,Jaquirana,RS,Sul,1,1,0.479,0.5058,119,0.8487
4311130,Jari,RS,Sul,1,1,0.3469,0.4819,49,0.7347
4311155,Jóia,RS,Sul,1,1,0.5568,0.4581,88,0.9545
4311205,Júlio de Castilhos,RS,Sul,1,1,0.3473,0.5292,406,0.6724
4311239,Lagoa Bonita do Sul,RS,Sul,1,1,0.6667,0.4001,39,0.9487
4311254,Lagoão,RS,Sul,1,1,0.6286,0.4261,70,0.9286
4311270,Lagoa dos Três Cantos,RS,Sul,1,1,0.44,0.3749,50,0.92
4311304,Lagoa Vermelha,RS,Sul,1,1,0.5065,0.4833,612,0.8611
4311403,Lajeado,RS,Sul,1,2,0.5262,0.5029,1834,0.8582
4311429,Lajeado do Bugre,RS,Sul,0,1,0.5227,0.4264,44,0.8864
4311502,Lavras do Sul,RS,Sul,1,1,0.4245,0.5014,106,0.8208
4311601,Liberato Salzano,RS,Sul,1,1,0.6914,0.438,81,0.9383
4311627,Lindolfo Collor,RS,Sul,1,2,0.479,0.4586,167,0.9042
4311643,Linha Nova,RS,Sul,1,2,0.6429,0.2849,28,1.0
4311700,Machadinho,RS,Sul,1,1,0.6397,0.4845,136,0.9338
4311718,Maçambará,RS,Sul,1,1,0.4375,0.4416,128,0.7734
4311734,Mampituba,RS,Sul,1,1,0.5238,0.4597,84,0.869
4311759,Manoel Viana,RS,Sul,1,1,0.4923,0.4732,130,0.8846
4311775,Maquiné,RS,Sul,1,1,0.3415,0.4386,123,0.7642
4311791,Maratá,RS,Sul,1,1,0.6182,0.4083,55,0.9636
4311809,Marau,RS,Sul,1,2,0.5092,0.467,976,0.8791
4311908,Marcelino Ramos,RS,Sul,1,1,0.6905,0.379,84,0.9167
4311981,Mariana Pimentel,RS,Sul,1,1,0.3375,0.4641,80,0.725
4312005,Mariano Moro,RS,Sul,1,2,0.697,0.3786,33,0.8788
4312054,Marques de Souza,RS,Sul,1,1,0.5556,0.4798,63,0.873
4312104,Mata,RS,Sul,1,1,0.5625,0.5133,64,0.8125
4312138,Mato Castelhano,RS,Sul,1,1,0.5217,0.4064,69,0.8841
4312153,Mato Leitão,RS,Sul,1,2,0.7179,0.3768,117,0.9573
4312179,Mato Queimado,RS,Sul,1,1,0.7097,0.377,31,0.9355
4312203,Maximiliano de Almeida,RS,Sul,1,1,0.6538,0.4126,78,0.9872
4312252,Minas do Leão,RS,Sul,1,1,0.5291,0.5237,206,0.8447
4312302,Miraguaí,RS,Sul,1,1,0.5656,0.4065,122,0.9016
4312351,Montauri,RS,Sul,1,2,0.8929,0.3628,28,1.0
4312377,Monte Alegre dos Campos,RS,Sul,1,1,0.4301,0.4579,93,0.828
4312385,Monte Belo do Sul,RS,Sul,1,1,0.7561,0.3355,41,0.9512
4312401,Montenegro,RS,Sul,1,2,0.4782,0.5186,1447,0.8853
4312427,Mormaço,RS,Sul,1,1,0.6596,0.3143,47,0.9574
4312443,Morrinhos do Sul,RS,Sul,1,1,0.6533,0.4195,75,0.9067
4312450,Morro Redondo,RS,Sul,1,1,0.4918,0.4058,122,0.8361
4312476,Morro Reuter,RS,Sul,1,2,0.5895,0.3506,95,0.8947
4312500,Mostardas,RS,Sul,1,1,0.3793,0.5066,319,0.837
4312609,Muçum,RS,Sul,1,2,0.3524,0.4124,105,0.6857
4312617,Muitos Capões,RS,Sul,1,1,0.5676,0.4191,74,0.9054
4312625,Muliterno,RS,Sul,1,1,0.68,0.391,25,0.92
4312658,Não-Me-Toque,RS,Sul,1,2,0.5846,0.4275,390,0.8744
4312674,Nicolau Vergueiro,RS,Sul,1,2,0.625,0.3808,24,0.875
4312708,Nonoai,RS,Sul,1,1,0.4664,0.4958,283,0.9258
4312757,Nova Alvorada,RS,Sul,1,1,0.7042,0.3618,71,0.9014
4312807,Nova Araçá,RS,Sul,1,2,0.586,0.3121,157,0.8217
4312906,Nova Bassano,RS,Sul,1,2,0.6173,0.4151,196,0.852
4312955,Nova Boa Vista,RS,Sul,1,2,0.74,0.3326,50,0.9
4313003,Nova Bréscia,RS,Sul,1,2,0.7636,0.3747,55,0.9273
4313011,Nova Candelária,RS,Sul,1,2,0.7391,0.3653,69,0.9855
4313037,Nova Esperança do Sul,RS,Sul,1,2,0.6783,0.4022,115,0.8522
4313060,Nova Hartz,RS,Sul,1,1,0.5121,0.5325,535,0.8636
4313086,Nova Pádua,RS,Sul,1,2,0.6471,0.3151,34,0.9412
4313102,Nova Palma,RS,Sul,1,1,0.641,0.3989,78,0.8718
4313201,Nova Petrópolis,RS,Sul,1,2,0.6561,0.424,570,0.9
4313300,Nova Prata,RS,Sul,1,2,0.6298,0.4712,605,0.8909
4313334,Nova Ramada,RS,Sul,1,2,0.52,0.3808,50,0.94
4313359,Nova Roma do Sul,RS,Sul,1,2,0.7833,0.3448,60,0.95
4313375,Nova Santa Rita,RS,Sul,1,1,0.5169,0.5611,828,0.8454
4313391,Novo Cabrais,RS,Sul,1,1,0.7746,0.475,71,0.9577
4313409,Novo Hamburgo,RS,Sul,1,2,0.4247,0.6157,5175,0.8357
4313425,Novo Machado,RS,Sul,1,1,0.6818,0.3687,22,0.9545
4313441,Novo Tiradentes,RS,Sul,1,1,0.6383,0.4044,47,0.9574
4313466,Novo Xingu,RS,Sul,1,1,0.913,0.3608,23,0.9565
4313490,Novo Barreiro,RS,Sul,1,1,0.4362,0.4088,94,0.8511
4313508,Osório,RS,Sul,1,2,0.4334,0.5304,1209,0.8015
4313607,Paim Filho,RS,Sul,1,2,0.5846,0.4111,65,0.8769
4313656,Palmares do Sul,RS,Sul,1,1,0.4228,0.5146,369,0.7886
4313706,Palmeira das Missões,RS,Sul,1,1,0.4689,0.4786,772,0.8446
4313805,Palmitinho,RS,Sul,1,1,0.6818,0.4411,198,0.9293
4313904,Panambi,RS,Sul,1,2,0.6119,0.4591,1144,0.9178
4313953,Pantano Grande,RS,Sul,1,1,0.4392,0.5293,255,0.8078
4314001,Paraí,RS,Sul,1,2,0.6667,0.3807,186,0.871
4314027,Paraíso do Sul,RS,Sul,1,1,0.6667,0.458,114,0.886
4314035,Pareci Novo,RS,Sul,1,2,0.5929,0.3754,113,0.9204
4314050,Parobé,RS,Sul,1,2,0.4207,0.5822,1450,0.8717
4314068,Passa Sete,RS,Sul,1,1,0.7358,0.4285,53,0.8868
4314076,Passo do Sobrado,RS,Sul,1,1,0.6639,0.4307,119,0.9076
4314100,Passo Fundo,RS,Sul,1,2,0.4063,0.5724,4548,0.8327
4314134,Paulo Bento,RS,Sul,1,2,0.5263,0.4148,38,0.9474
4314159,Paverama,RS,Sul,1,1,0.5484,0.504,155,0.9226
4314175,Pedras Altas,RS,Sul,0,1,0.5238,0.4886,42,0.881
4314209,Pedro Osório,RS,Sul,1,1,0.4274,0.5537,117,0.8376
4314308,Pejuçara,RS,Sul,1,2,0.6471,0.4577,85,1.0
4314407,Pelotas,RS,Sul,1,2,0.3284,0.5956,5954,0.7086
4314423,Picada Café,RS,Sul,1,2,0.6864,0.4042,118,0.9407
4314456,Pinhal,RS,Sul,1,2,0.4545,0.3892,66,0.9545
4314464,Pinhal da Serra,RS,Sul,1,1,0.4889,0.4554,45,0.8444
4314472,Pinhal Grande,RS,Sul,1,1,0.431,0.4086,58,0.8966
4314498,Pinheirinho do Vale,RS,Sul,1,1,0.6702,0.4246,94,0.9574
4314506,Pinheiro Machado,RS,Sul,1,1,0.4737,0.5201,190,0.8526
4314548,Pinto Bandeira,RS,Sul,1,1,0.7333,0.4315,30,0.9333
4314555,Pirapó,RS,Sul,1,1,0.8261,0.3454,23,1.0
4314605,Piratini,RS,Sul,1,1,0.5784,0.4925,306,0.9118
4314704,Planalto,RS,Sul,1,1,0.5904,0.4901,188,0.9309
4314753,Poço das Antas,RS,Sul,1,2,0.6863,0.481,51,0.9216
4314779,Pontão,RS,Sul,1,1,0.4923,0.4246,65,0.7692
4314787,Ponte Preta,RS,Sul,1,1,0.5556,0.357,36,0.9444
4314803,Portão,RS,Sul,1,2,0.4089,0.5956,829,0.8311
4314902,Porto Alegre,RS,Sul,1,2,0.274,0.5933,21753,0.7248
4315008,Porto Lucena,RS,Sul,1,1,0.75,0.4054,72,0.9444
4315057,Porto Mauá,RS,Sul,1,1,0.5965,0.3392,57,0.8772
4315073,Porto Vera Cruz,RS,Sul,1,1,0.7105,0.4151,38,0.9474
4315107,Porto Xavier,RS,Sul,1,1,0.661,0.4027,177,0.9266
4315131,Pouso Novo,RS,Sul,1,1,0.9032,0.4309,31,0.9677
4315149,Presidente Lucena,RS,Sul,1,2,0.6484,0.3808,91,0.9231
4315156,Progresso,RS,Sul,1,1,0.661,0.4485,59,0.8983
4315172,Protásio Alves,RS,Sul,1,2,0.6731,0.3394,52,0.8462
4315206,Putinga,RS,Sul,1,1,0.7705,0.461,61,0.9016
4315305,Quaraí,RS,Sul,1,1,0.477,0.5322,543,0.8435
4315313,Quatro Irmãos,RS,Sul,1,1,0.3571,0.4674,42,0.7619
4315321,Quevedos,RS,Sul,1,1,0.5,0.3591,28,0.8214
4315354,Quinze de Novembro,RS,Sul,1,1,0.7882,0.3601,85,0.9647
4315404,Redentora,RS,Sul,0,0,0.6528,0.566,144,0.8958
4315453,Relvado,RS,Sul,1,2,0.6842,0.3963,19,0.7895
4315503,Restinga Seca,RS,Sul,1,1,0.454,0.5032,326,0.8221
4315552,Rio dos Índios,RS,Sul,0,1,0.7714,0.4608,35,0.9429
4315602,Rio Grande,RS,Sul,1,2,0.3813,0.5973,4138,0.761
4315701,Rio Pardo,RS,Sul,1,1,0.5461,0.5272,727,0.8528
4315750,Riozinho,RS,Sul,1,1,0.6538,0.4689,78,0.9103
4315800,Roca Sales,RS,Sul,1,2,0.4804,0.4477,204,0.7941
4315909,Rodeio Bonito,RS,Sul,1,1,0.6692,0.428,130,0.9538
4316006,Rolante,RS,Sul,1,1,0.7416,0.5223,387,0.9509
4316105,Ronda Alta,RS,Sul,1,1,0.5854,0.4601,164,0.9024
4316204,Rondinha,RS,Sul,1,2,0.8095,0.4059,84,0.9524
4316303,Roque Gonzales,RS,Sul,1,1,0.6282,0.484,78,0.8462
4316402,Rosário do Sul,RS,Sul,1,1,0.3859,0.5452,723,0.8188
4316428,Sagrada Família,RS,Sul,1,1,0.6415,0.459,53,0.9434
4316436,Saldanha Marinho,RS,Sul,1,2,0.6154,0.392,52,0.9231
4316451,Salto do Jacuí,RS,Sul,1,1,0.6615,0.5134,192,0.9062
4316477,Salvador das Missões,RS,Sul,1,2,0.75,0.3312,72,0.9722
4316501,Salvador do Sul,RS,Sul,1,1,0.7447,0.4592,141,0.9291
4316600,Sananduva,RS,Sul,1,2,0.5801,0.4455,331,0.9154
4316709,Santa Bárbara do Sul,RS,Sul,1,1,0.5202,0.4426,198,0.9091
4316733,Santa Cecília do Sul,RS,Sul,1,1,0.525,0.3029,40,0.95
4316758,Santa Clara do Sul,RS,Sul,1,1,0.6503,0.4413,163,0.9509
4316808,Santa Cruz do Sul,RS,Sul,1,2,0.5243,0.4904,2548,0.8658
4316907,Santa Maria,RS,Sul,1,2,0.4195,0.5476,4689,0.7769
4316956,Santa Maria do Herval,RS,Sul,1,1,0.6173,0.4562,81,0.9012
4316972,Santa Margarida do Sul,RS,Sul,1,1,0.2985,0.4401,67,0.8955
4317004,Santana da Boa Vista,RS,Sul,0,1,0.4,0.4845,100,0.88
4317103,Sant'Ana do Livramento,RS,Sul,1,1,0.4231,0.5316,1813,0.8003
4317202,Santa Rosa,RS,Sul,1,2,0.5597,0.4943,1583,0.9191
4317251,Santa Tereza,RS,Sul,1,1,0.9091,0.3536,11,1.0
4317301,Santa Vitória do Palmar,RS,Sul,1,1,0.4134,0.5477,704,0.8168
4317400,Santiago,RS,Sul,1,2,0.5748,0.5002,889,0.8931
4317509,Santo Ângelo,RS,Sul,1,2,0.4837,0.4972,1379,0.9007
4317558,Santo Antônio do Palma,RS,Sul,1,2,0.4783,0.4201,46,0.9565
4317608,Santo Antônio da Patrulha,RS,Sul,1,1,0.5923,0.4958,775,0.8787
4317707,Santo Antônio das Missões,RS,Sul,1,1,0.5404,0.509,198,0.8636
4317756,Santo Antônio do Planalto,RS,Sul,1,2,0.7407,0.309,54,0.9444
4317806,Santo Augusto,RS,Sul,1,2,0.6448,0.4282,335,0.9284
4317905,Santo Cristo,RS,Sul,1,2,0.6429,0.4478,294,0.9388
4317954,Santo Expedito do Sul,RS,Sul,1,1,0.8,0.3408,35,0.9429
4318002,São Borja,RS,Sul,1,1,0.4545,0.545,1364,0.8035
4318051,São Domingos do Sul,RS,Sul,1,2,0.5179,0.3743,56,0.8393
4318101,São Francisco de Assis,RS,Sul,1,1,0.5165,0.5157,333,0.8018
4318200,São Francisco de Paula,RS,Sul,1,1,0.45,0.567,520,0.8558
4318309,São Gabriel,RS,Sul,1,1,0.4306,0.559,1405,0.8185
4318408,São Jerônimo,RS,Sul,1,1,0.5933,0.4831,386,0.829
4318424,São João da Urtiga,RS,Sul,1,1,0.7228,0.4541,101,0.9406
4318432,São João do Polêsine,RS,Sul,1,1,0.8,0.3154,15,0.8667
4318440,São Jorge,RS,Sul,1,2,0.6604,0.3511,53,0.9057
4318457,São José das Missões,RS,Sul,1,1,0.537,0.4626,54,0.7593
4318465,São José do Herval,RS,Sul,1,1,0.5714,0.4097,28,0.8571
4318481,São José do Hortêncio,RS,Sul,1,1,0.6056,0.4382,71,0.9718
4318499,São José do Inhacorá,RS,Sul,1,1,0.6545,0.3228,55,0.9636
4318507,São José do Norte,RS,Sul,1,1,0.4334,0.5842,616,0.8523
4318606,São José do Ouro,RS,Sul,1,1,0.4962,0.424,131,0.9313
4318614,São José do Sul,RS,Sul,1,1,0.561,0.4088,41,0.878
4318622,São José dos Ausentes,RS,Sul,1,1,0.3462,0.5242,130,0.7231
4318705,São Leopoldo,RS,Sul,1,2,0.362,0.6156,5285,0.7455
4318804,São Lourenço do Sul,RS,Sul,1,1,0.5271,0.5367,829,0.8166
4318903,São Luiz Gonzaga,RS,Sul,1,1,0.5779,0.4887,789,0.8986
4319000,São Marcos,RS,Sul,1,2,0.5887,0.4356,406,0.8768
4319109,São Martinho,RS,Sul,1,1,0.6583,0.4332,120,0.9
4319125,São Martinho da Serra,RS,Sul,1,1,0.4167,0.4554,72,0.8333
4319158,São Miguel das Missões,RS,Sul,1,1,0.5779,0.4428,154,0.9221
4319208,São Nicolau,RS,Sul,1,1,0.4579,0.4413,107,0.8505
4319307,São Paulo das Missões,RS,Sul,1,1,0.6633,0.4256,98,0.9286
4319356,São Pedro da Serra,RS,Sul,1,2,0.6471,0.4084,102,0.9412
4319364,São Pedro das Missões,RS,Sul,1,1,0.8182,0.432,22,0.9091
4319372,São Pedro do Butiá,RS,Sul,1,2,0.7222,0.3777,54,0.9815
4319406,São Pedro do Sul,RS,Sul,1,1,0.6608,0.5432,286,0.9161
4319505,São Sebastião do Caí,RS,Sul,1,1,0.5291,0.4989,550,0.8818
4319604,São Sepé,RS,Sul,1,2,0.5552,0.4783,353,0.8499
4319703,São Valentim,RS,Sul,1,1,0.678,0.3741,59,0.9153
4319711,São Valentim do Sul,RS,Sul,1,2,0.7941,0.3579,34,0.9412
4319737,São Valério do Sul,RS,Sul,0,1,0.5517,0.4564,29,0.931
4319752,São Vendelino,RS,Sul,1,2,0.6769,0.3393,65,0.9846
4319802,São Vicente do Sul,RS,Sul,1,1,0.5534,0.4936,206,0.8883
4319901,Sapiranga,RS,Sul,1,2,0.4764,0.5933,2009,0.8268
4320008,Sapucaia do Sul,RS,Sul,1,2,0.4531,0.6016,3306,0.8361
4320107,Sarandi,RS,Sul,1,2,0.5371,0.4789,499,0.8717
4320206,Seberi,RS,Sul,1,1,0.6815,0.4772,292,0.911
4320230,Sede Nova,RS,Sul,1,2,0.6545,0.3757,55,0.9636
4320263,Segredo,RS,Sul,1,1,0.7048,0.4368,105,0.9048
4320305,Selbach,RS,Sul,1,1,0.6754,0.3557,114,0.9035
4320321,Senador Salgado Filho,RS,Sul,1,1,0.6346,0.4478,52,0.9423
4320354,Sentinela do Sul,RS,Sul,1,1,0.4396,0.4532,91,0.8242
4320404,Serafina Corrêa,RS,Sul,1,2,0.578,0.4451,391,0.8107
4320453,Sério,RS,Sul,1,1,0.4324,0.3709,37,0.9189
4320503,Sertão,RS,Sul,1,1,0.5584,0.4028,77,0.9221
4320552,Sertão Santana,RS,Sul,1,1,0.6667,0.4657,63,0.9683
4320578,Sete de Setembro,RS,Sul,1,1,0.6786,0.393,28,0.9286
4320602,Severiano de Almeida,RS,Sul,1,1,0.5152,0.3529,66,0.9697
4320651,Silveira Martins,RS,Sul,1,1,0.3953,0.3844,43,0.7442
4320677,Sinimbu,RS,Sul,1,1,0.4832,0.5279,149,0.8926
4320701,Sobradinho,RS,Sul,1,1,0.6899,0.4628,287,0.9477
4320800,Soledade,RS,Sul,1,1,0.5385,0.4766,624,0.867
4320859,Tabaí,RS,Sul,1,1,0.3497,0.426,143,0.8601
4320909,Tapejara,RS,Sul,1,2,0.5471,0.481,700,0.9286
4321006,Tapera,RS,Sul,1,2,0.7163,0.4577,215,0.9302
4321105,Tapes,RS,Sul,1,1,0.4766,0.5547,342,0.8363
4321204,Taquara,RS,Sul,1,1,0.4968,0.5696,1077,0.9229
4321303,Taquari,RS,Sul,1,1,0.3639,0.5017,610,0.7934
4321329,Taquaruçu do Sul,RS,Sul,1,2,0.7931,0.4316,87,0.954
4321352,Tavares,RS,Sul,1,1,0.4386,0.4616,114,0.9035
4321402,Tenente Portela,RS,Sul,1,1,0.6382,0.5186,304,0.9441
4321436,Terra de Areia,RS,Sul,1,1,0.5517,0.5165,290,0.8517
4321451,Teutônia,RS,Sul,1,2,0.678,0.4726,615,0.9187
4321469,Tio Hugo,RS,Sul,1,1,0.7286,0.4071,70,0.9286
4321477,Tiradentes do Sul,RS,Sul,1,1,0.75,0.4183,60,0.8833
4321493,Toropi,RS,Sul,1,1,0.6129,0.4299,31,0.9355
4321501,Torres,RS,Sul,1,2,0.4526,0.5149,1087,0.804
4321600,Tramandaí,RS,Sul,1,2,0.4159,0.5934,1695,0.7929
4321626,Travesseiro,RS,Sul,1,2,0.6667,0.3355,51,0.8431
4321634,Três Arroios,RS,Sul,1,2,0.6667,0.3898,27,1.0
4321667,Três Cachoeiras,RS,Sul,1,1,0.637,0.4439,270,0.9
4321709,Três Coroas,RS,Sul,1,2,0.4182,0.5232,605,0.8446
4321808,Três de Maio,RS,Sul,1,2,0.5848,0.4751,448,0.9241
4321832,Três Forquilhas,RS,Sul,1,1,0.5094,0.3707,53,0.8868
4321857,Três Palmeiras,RS,Sul,1,1,0.6312,0.4381,141,0.8794
4321907,Três Passos,RS,Sul,1,2,0.6372,0.4292,576,0.9115
4321956,Trindade do Sul,RS,Sul,1,1,0.5598,0.5363,184,0.8098
4322004,Triunfo,RS,Sul,1,2,0.6149,0.5329,670,0.9224
4322103,Tucunduva,RS,Sul,1,2,0.5566,0.3852,106,0.8868
4322152,Tunas,RS,Sul,1,1,0.5968,0.4023,62,0.9194
4322186,Tupanci do Sul,RS,Sul,1,1,0.75,0.3917,12,0.9167
4322202,Tupanciretã,RS,Sul,1,1,0.5265,0.4989,452,0.9071
4322251,Tupandi,RS,Sul,1,1,0.6181,0.4507,144,0.9028
4322301,Tuparendi,RS,Sul,1,2,0.5901,0.4528,161,0.8571
4322327,Turuçu,RS,Sul,1,1,0.6705,0.4977,88,0.9205
4322343,Ubiretama,RS,Sul,1,1,0.7826,0.4158,23,0.9565
4322376,Unistalda,RS,Sul,1,1,0.4912,0.4667,57,0.7895
4322400,Uruguaiana,RS,Sul,1,2,0.4253,0.5916,2911,0.7657
4322509,Vacaria,RS,Sul,1,2,0.4932,0.5359,1754,0.8569
4322525,Vale Verde,RS,Sul,1,1,0.6304,0.4915,92,0.8804
4322533,Vale do Sol,RS,Sul,1,1,0.627,0.5261,126,0.9206
4322541,Vale Real,RS,Sul,1,2,0.5071,0.4408,140,0.8786
4322558,Vanini,RS,Sul,1,2,0.6905,0.3655,42,0.881
4322608,Venâncio Aires,RS,Sul,1,1,0.6322,0.5339,1093,0.9158
4322707,Vera Cruz,RS,Sul,1,2,0.5443,0.5071,463,0.9244
4322806,Veranópolis,RS,Sul,1,2,0.5876,0.4279,468,0.8782
4322855,Vespasiano Correa,RS,Sul,1,2,0.6061,0.3344,33,0.9394
4322905,Viadutos,RS,Sul,1,2,0.7761,0.4814,67,0.9104
4323002,Viamão,RS,Sul,1,2,0.3963,0.6452,6213,0.8176
4323101,Vicente Dutra,RS,Sul,1,1,0.641,0.5467,78,0.8846
4323200,Victor Graeff,RS,Sul,1,2,0.6739,0.3777,46,0.8913
4323309,Vila Flores,RS,Sul,1,2,0.7432,0.3686,74,0.9189
4323358,Vila Lângaro,RS,Sul,1,2,0.6087,0.3868,46,0.9565
4323408,Vila Maria,RS,Sul,1,2,0.6892,0.4009,74,0.9459
4323457,Vila Nova do Sul,RS,Sul,1,1,0.4301,0.4935,93,0.8817
4323507,Vista Alegre,RS,Sul,1,1,0.7292,0.406,48,0.9167
